Username,Freq(11pm-6am),Freq(6am-11pm),Total Freq
664,Marmalady12,0.0,1.0,1.0
665,dinibeanie,1.0,0.0,1.0
666,caitlinharnett,1.0,0.0,1.0
667,SagaChelsea,0.0,1.0,1.0
668,hannahh16,1.0,0.0,1.0
669,qnxlvr,1.0,0.0,1.0
670,jen1026,0.0,1.0,1.0
671,chickylove,1.0,0.0,1.0
672,lacyactress1,0.0,1.0,1.0
673,Buddythepuggy,2.0,0.0,2.0
674,baditz17,1.0,0.0,1.0
675,clark_mitchell,0.0,1.0,1.0
676,XoxoCyco,0.0,1.0,1.0
677,lisafrein,0.0,1.0,1.0
678,moony_aragorn,0.0,1.0,1.0
679,xoxostephtan,1.0,0.0,1.0
680,avl94,0.0,1.0,1.0
681,jenniab91,1.0,1.0,2.0
682,jennsbookshelf,0.0,2.0,2.0
683,CharismaCH,0.0,1.0,1.0
684,MiramarMike,1.0,0.0,1.0
685,Lisax1992x,2.0,0.0,2.0
686,kylerow,0.0,1.0,1.0
687,PatrickAnna,4.0,0.0,4.0
688,BITT59,0.0,1.0,1.0
689,colourcodedred,0.0,1.0,1.0
690,ShapStack,1.0,0.0,1.0
691,brookehaskins,0.0,1.0,1.0
692,lindsay1990,0.0,1.0,1.0
693,LUCKYCARMEN,0.0,1.0,1.0
694,blindedbyurlite,0.0,1.0,1.0
695,DavidDMuir,0.0,1.0,1.0
696,sebmartin,0.0,1.0,1.0
697,tweeteradder20,0.0,1.0,1.0
698,lorizouiten,0.0,1.0,1.0
699,Lee_Mary,1.0,0.0,1.0
700,isisproject,2.0,0.0,2.0
701,les1980,0.0,1.0,1.0
702,darnison,0.0,1.0,1.0
703,jeskamitch,0.0,2.0,2.0
704,iamsampiz,1.0,0.0,1.0
705,coco_bubble,0.0,1.0,1.0
706,vnakic,0.0,2.0,2.0
707,edwinhermann,1.0,0.0,1.0
708,inkserotica,2.0,0.0,2.0
709,Justinmazing,1.0,0.0,1.0
710,HeatherPark,0.0,1.0,1.0
711,krystianm15,0.0,1.0,1.0
712,belinda_gerard,0.0,1.0,1.0
713,morningstar21,1.0,0.0,1.0
714,gschan,1.0,2.0,3.0
715,bec_bec08,0.0,1.0,1.0
716,apollosthebe,0.0,1.0,1.0
717,Shawnuhhhfer,1.0,0.0,1.0
718,amayaone76,0.0,1.0,1.0
719,heyrai,0.0,1.0,1.0
720,Fajna,0.0,1.0,1.0
721,moth,0.0,1.0,1.0
722,ala1ne,1.0,0.0,1.0
723,EmilyFertitta,0.0,2.0,2.0
724,chelsealee_,0.0,1.0,1.0
725,chasssss,0.0,1.0,1.0
726,lovejozie,0.0,2.0,2.0
727,Joanmarie,0.0,1.0,1.0
728,G_Rosenblum,1.0,0.0,1.0
729,annNow,0.0,2.0,2.0
730,Ashpin,1.0,0.0,1.0
731,Tayluhgirl17,0.0,1.0,1.0
732,SagakureVK,0.0,1.0,1.0
733,burning_angel,0.0,1.0,1.0
734,dottyfantasy,0.0,1.0,1.0
735,missthaing13,0.0,1.0,1.0
736,itouchapps4free,0.0,1.0,1.0
737,Gooeys,0.0,1.0,1.0
738,JeffLeJeune,0.0,1.0,1.0
739,gitzengirl,0.0,1.0,1.0
740,frankiehero,1.0,0.0,1.0
741,keellsiii,1.0,0.0,1.0
742,hergeek,0.0,1.0,1.0
743,mhj_619,0.0,1.0,1.0
744,skaterchick02,0.0,1.0,1.0
745,WeLikeToShareIt,0.0,1.0,1.0
746,irenezhang,0.0,2.0,2.0
747,Jean_o,0.0,2.0,2.0
748,Vlangham,0.0,1.0,1.0
749,writefly,0.0,1.0,1.0
750,RockStarMommy77,1.0,0.0,1.0
751,Jayme1988,2.0,4.0,6.0
752,Killandra,0.0,1.0,1.0
753,princessv1983,0.0,1.0,1.0
754,TheNudel,0.0,1.0,1.0
755,Slayergirl64,1.0,0.0,1.0
756,latinabeatz,0.0,1.0,1.0
757,benolicious,1.0,0.0,1.0
758,fadiputra,0.0,1.0,1.0
759,chelschaos,0.0,1.0,1.0
760,Em_rules_you,0.0,1.0,1.0
761,gumpp09315,0.0,1.0,1.0
762,eysies,0.0,1.0,1.0
763,Becca_Bumblebee,0.0,1.0,1.0
764,MariamUAE,1.0,1.0,2.0
765,phpfunk,0.0,1.0,1.0
766,jesswags,1.0,0.0,1.0
767,juicyincouture,0.0,1.0,1.0
768,Chrisintheshell,1.0,0.0,1.0
769,Molly_Adams7,0.0,1.0,1.0
770,RaraACTIVE,2.0,0.0,2.0
771,slove928,0.0,1.0,1.0
772,BryanOXYGeN,0.0,1.0,1.0
773,LiteraryNobody,0.0,1.0,1.0
774,KaanErturk,0.0,1.0,1.0
775,natalieannem,2.0,1.0,3.0
776,pandapoonage,0.0,1.0,1.0
777,Natalichka,0.0,3.0,3.0
778,blk87,1.0,0.0,1.0
779,farahato,1.0,0.0,1.0
780,danxcore,0.0,1.0,1.0
781,freosan,1.0,1.0,2.0
782,eclecticmoi,1.0,0.0,1.0
783,omewan,0.0,1.0,1.0
784,hazelgreenluv,1.0,0.0,1.0
785,jessicatudor,0.0,1.0,1.0
786,jaideeh,1.0,1.0,2.0
787,Isa_483,0.0,1.0,1.0
788,itskristal,3.0,0.0,3.0
789,babeonblades,1.0,0.0,1.0
790,gracesmith,0.0,1.0,1.0
791,Metal_Rocks,0.0,1.0,1.0
792,LunaJune,0.0,2.0,2.0
793,enigmacs,0.0,1.0,1.0
794,Soophiiieee,0.0,1.0,1.0
795,eavercoe,0.0,1.0,1.0
796,4chanbot,0.0,1.0,1.0
797,eddiedejesus,0.0,1.0,1.0
798,pcornqueen,0.0,2.0,2.0
799,OCluver93,0.0,1.0,1.0
800,bunki311,0.0,1.0,1.0
801,Stephie_Lupin,1.0,1.0,2.0
802,authenticstyle,0.0,2.0,2.0
803,hypnoticyogi,1.0,0.0,1.0
804,OmgATiger,1.0,0.0,1.0
805,ijackr,1.0,0.0,1.0
806,bakasan,0.0,1.0,1.0
807,Julia_Heart,0.0,1.0,1.0
808,hawaiikaos2,1.0,0.0,1.0
809,Riginal_Zin,0.0,1.0,1.0
810,LBOI,1.0,0.0,1.0
811,JessMcFlyxxx,1.0,1.0,2.0
812,RAWRachael,1.0,0.0,1.0
813,CaitlinG17,0.0,1.0,1.0
814,lillygrace,0.0,1.0,1.0
815,Michaelaax,0.0,1.0,1.0
816,melanie_susan,0.0,3.0,3.0
817,monikalovesuu93,0.0,1.0,1.0
818,renele,1.0,0.0,1.0
819,prajwalit,0.0,1.0,1.0
820,haleydianne,0.0,1.0,1.0
821,ladiimmfm,0.0,1.0,1.0
822,yayazen,0.0,1.0,1.0
823,danijanerodgers,1.0,0.0,1.0
824,kailaengland,1.0,0.0,1.0
825,tsarnick,5.0,1.0,6.0
826,ChristineEide,0.0,1.0,1.0
827,tashi316,0.0,1.0,1.0
828,optimismlover,1.0,0.0,1.0
829,creation2k5,0.0,1.0,1.0
830,AngelsMind,0.0,1.0,1.0
831,Tarrakins,1.0,0.0,1.0
832,essencerenata,0.0,1.0,1.0
833,lyndalpn,1.0,1.0,2.0
834,xquisitXD,1.0,0.0,1.0
835,aneehan,0.0,1.0,1.0
836,spiralhosting,1.0,0.0,1.0
837,PaulieSnowball,0.0,1.0,1.0
838,Samantha720,0.0,1.0,1.0
839,SweetHeartAggie,1.0,1.0,2.0
840,eastcoast76,0.0,1.0,1.0
841,tonerr113307,0.0,1.0,1.0
842,caibarra,0.0,1.0,1.0
843,samshatarah,0.0,1.0,1.0
844,pagan_spell,1.0,1.0,2.0
845,petteflet,0.0,2.0,2.0
846,uliha,1.0,0.0,1.0
847,fittorrent,0.0,1.0,1.0
848,BertzEn,0.0,1.0,1.0
849,KwlAznKid,1.0,0.0,1.0
850,thermidor101,0.0,1.0,1.0
851,Milseyworks,1.0,0.0,1.0
852,nickgravelyn,0.0,1.0,1.0
853,sheonpoint,0.0,1.0,1.0
854,antonettearco,0.0,1.0,1.0
855,Paul_Berney,1.0,0.0,1.0
856,biancapastrana,0.0,1.0,1.0
857,rote_kirsche,1.0,0.0,1.0
858,Kaitlin_x,1.0,0.0,1.0
859,anaderol1977,0.0,1.0,1.0
860,nuiko,1.0,0.0,1.0
861,depping,0.0,1.0,1.0
862,nataliehitz,0.0,1.0,1.0
863,Summer_jane,0.0,1.0,1.0
864,Billy3G,0.0,2.0,2.0
865,xtineee,1.0,0.0,1.0
866,MissSpatz,2.0,0.0,2.0
867,rosenys,1.0,0.0,1.0
868,hellosascha,1.0,0.0,1.0
869,wude72,0.0,1.0,1.0
870,bygirl,2.0,0.0,2.0
871,trudietess,0.0,1.0,1.0
872,chickenroyal,0.0,1.0,1.0
873,SUGARvampchick,1.0,2.0,3.0
874,dannyb1984,0.0,1.0,1.0
875,qbee_05,1.0,0.0,1.0
876,Boddingtons,1.0,2.0,3.0
877,Rodreegez,0.0,1.0,1.0
878,Katet1991,1.0,0.0,1.0
879,okiemomof2,0.0,1.0,1.0
880,rumparooz,1.0,0.0,1.0
881,TheNotoriousJEN,0.0,1.0,1.0
882,abeoisbunk,2.0,0.0,2.0
883,shelbysnyder,0.0,1.0,1.0
884,lil1cutie,0.0,1.0,1.0
885,Mariahhh_x,0.0,1.0,1.0
886,kevmer,0.0,1.0,1.0
887,aikku,1.0,0.0,1.0
888,akaJavier,0.0,1.0,1.0
889,nikkatron,0.0,1.0,1.0
890,tashanzac,0.0,1.0,1.0
891,KayleeBDodson,1.0,0.0,1.0
892,theREAL_MikeB,0.0,1.0,1.0
893,claudiamcfly,0.0,1.0,1.0
894,minitrucker,1.0,0.0,1.0
895,arockkk,1.0,0.0,1.0
896,dN_redNests,0.0,1.0,1.0
897,mediasosial,0.0,1.0,1.0
898,OfficialAmandaM,0.0,2.0,2.0
899,shiryen,1.0,0.0,1.0
900,sanny_jb,1.0,0.0,1.0
901,MyInnerJuCJuice,0.0,1.0,1.0
902,wolfcat,1.0,0.0,1.0
903,iHilary,0.0,1.0,1.0
904,anuragu,0.0,1.0,1.0
905,sweetali20,0.0,2.0,2.0
906,Lucky_you33,1.0,1.0,2.0
907,akojen,3.0,2.0,5.0
908,StephanScholten,1.0,0.0,1.0
909,sharkness,0.0,1.0,1.0
910,AnePires,0.0,1.0,1.0
911,jnelski,0.0,1.0,1.0
912,adorablyapples,0.0,1.0,1.0
913,caityyyyyy,1.0,0.0,1.0
914,rileysayseatme,0.0,1.0,1.0
915,Fingaz_McGee,0.0,1.0,1.0
916,samanatrix,1.0,0.0,1.0
917,nicolecrone,0.0,1.0,1.0
918,willgresham,0.0,2.0,2.0
919,GustopherWorld,1.0,0.0,1.0
920,FoOie,1.0,0.0,1.0
921,destroyerofwrld,0.0,1.0,1.0
922,sarahkashif,0.0,1.0,1.0
923,therealsecret,1.0,0.0,1.0
924,queritor,0.0,1.0,1.0
925,sssassi,0.0,1.0,1.0
926,wigglejewellery,0.0,1.0,1.0
927,PrettyLilJennny,1.0,0.0,1.0
928,brittallen3,1.0,0.0,1.0
929,zhenjl,0.0,1.0,1.0
930,fknfate,0.0,1.0,1.0
931,Poynter_Jones_x,0.0,1.0,1.0
932,nadapranidya,0.0,1.0,1.0
933,Jovi_Jonas,0.0,1.0,1.0
934,magzzxo,0.0,1.0,1.0
935,JimAyson,0.0,1.0,1.0
936,tinytornado1,0.0,1.0,1.0
937,MotoWife,0.0,1.0,1.0
938,teebutt,0.0,1.0,1.0
939,edgemy,0.0,1.0,1.0
940,rjpesigan,0.0,1.0,1.0
941,AmandaWoller,0.0,1.0,1.0
942,bryancheung,5.0,1.0,6.0
943,Haru2subS,0.0,1.0,1.0
944,GeorginaShuker,0.0,1.0,1.0
945,sicknastyalison,1.0,1.0,2.0
946,dontkilldingos_,1.0,0.0,1.0
947,lowster,1.0,0.0,1.0
948,_DINA,0.0,2.0,2.0
949,JBCrazy,1.0,0.0,1.0
950,samlovespaul,0.0,1.0,1.0
951,monomyth,1.0,0.0,1.0
952,MathieuTO,0.0,1.0,1.0
953,carlfarmer,1.0,0.0,1.0
954,uhhhdaisy,1.0,0.0,1.0
955,AsianRehab,0.0,1.0,1.0
956,johnefstathiou,1.0,0.0,1.0
957,karlkovacs,0.0,1.0,1.0
958,kalashnikitty,0.0,1.0,1.0
959,NinaPages,0.0,1.0,1.0
960,cynthia8350,0.0,1.0,1.0
961,ariellemarie91,1.0,0.0,1.0
962,Rightys_Curse,0.0,1.0,1.0
963,Nikkisurfs,0.0,1.0,1.0
964,RBlackbirdsong,1.0,0.0,1.0
965,neeke1,0.0,1.0,1.0
966,kcdogblog,0.0,1.0,1.0
967,PutriPratiwi,0.0,1.0,1.0
968,Vickibrightside,0.0,1.0,1.0
969,SierraJonasx26,0.0,1.0,1.0
970,karrock,0.0,1.0,1.0
971,pramsey,0.0,1.0,1.0
972,myohmylinh,1.0,0.0,1.0
973,GemmaCocker,0.0,1.0,1.0
974,vanessacolleen,1.0,0.0,1.0
975,Az84,1.0,0.0,1.0
976,Emmzpink,1.0,0.0,1.0
977,4ann2c,0.0,1.0,1.0
978,SamJ46,0.0,1.0,1.0
979,brittisafrican,0.0,1.0,1.0
980,deversum,1.0,0.0,1.0
981,Carmita_Guerra,1.0,0.0,1.0
982,MAYARH,1.0,0.0,1.0
983,gemmajaynee,1.0,0.0,1.0
984,laurenATLx3,0.0,1.0,1.0
985,sarahlynsey88,0.0,1.0,1.0
986,natinski,1.0,0.0,1.0
987,kate_elliot18,0.0,1.0,1.0
988,chrissiexox,0.0,1.0,1.0
989,dialtone_x,0.0,1.0,1.0
990,hitsheatherette,0.0,1.0,1.0
991,BIGJON86,1.0,0.0,1.0
992,janemeriwether,1.0,0.0,1.0
993,KendellRenee,0.0,2.0,2.0
994,qinghan,1.0,0.0,1.0
995,mamacapps,0.0,3.0,3.0
996,Ohkissme,0.0,1.0,1.0
997,Jaoibh,1.0,0.0,1.0
998,malcolmt,0.0,1.0,1.0
999,clairedarbos,0.0,1.0,1.0
1000,chully,1.0,1.0,2.0
1001,elallemand,0.0,1.0,1.0
1002,Becky_x_x_,0.0,3.0,3.0
1003,LaaurineJ,2.0,0.0,2.0
1004,kristinkay26,0.0,1.0,1.0
1005,plagueround,0.0,1.0,1.0
1006,Venisejb,0.0,1.0,1.0
1007,cunninghamster,0.0,1.0,1.0
1008,robchristensen,1.0,0.0,1.0
1009,zoeydecay,1.0,0.0,1.0
1010,NovaWildstar,2.0,1.0,3.0
1011,_BIGGZY_,1.0,0.0,1.0
1012,andsoifell,1.0,0.0,1.0
1013,KSdaisy,0.0,1.0,1.0
1014,Ariesdancer,0.0,1.0,1.0
1015,BarrieAbalard,0.0,1.0,1.0
1016,_kn_,0.0,1.0,1.0
1017,quadmom95,0.0,1.0,1.0
1018,deannefl,1.0,1.0,2.0
1019,Meehsa,0.0,1.0,1.0
1020,KabbalahCntrSD,0.0,1.0,1.0
1021,SweetAviv28,1.0,0.0,1.0
1022,asaunders,0.0,1.0,1.0
1023,hosea24hours,0.0,1.0,1.0
1024,jessicatsang,1.0,1.0,2.0
1025,WandaWidth,0.0,2.0,2.0
1026,Telana,0.0,1.0,1.0
1027,sssarahfoxyyy,1.0,0.0,1.0
1028,rhysjh1,0.0,1.0,1.0
1029,InePine,1.0,0.0,1.0
1030,aknittingjunkie,0.0,1.0,1.0
1031,Sophiabiabia,0.0,1.0,1.0
1032,JLS_Press,0.0,1.0,1.0
1033,lavenderplays,0.0,1.0,1.0
1034,rebathediva,1.0,1.0,2.0
1035,evandrob,0.0,1.0,1.0
1036,Sims_Galore,0.0,2.0,2.0
1037,lainarose,0.0,1.0,1.0
1038,SumitPandey,1.0,0.0,1.0
1039,Jenniferjade_,0.0,1.0,1.0
1040,RPlusConsulting,0.0,1.0,1.0
1041,dirkjohnson,1.0,1.0,2.0
1042,zomgchocos,1.0,0.0,1.0
1043,lindawarren,0.0,1.0,1.0
1044,WayneAustin,1.0,0.0,1.0
1045,AwkwardlyYours,0.0,1.0,1.0
1046,Kadyxxx,1.0,0.0,1.0
1047,Monza972,1.0,0.0,1.0
1048,misskepik,1.0,0.0,1.0
1049,Lilmonkey99,0.0,1.0,1.0
1050,itsspecialK,0.0,1.0,1.0
1051,kelseyleedotcom,0.0,1.0,1.0
1052,_monkeyface,0.0,1.0,1.0
1053,sianxmcfly,1.0,0.0,1.0
1054,aah1981,0.0,1.0,1.0
1055,ben_simpson,0.0,1.0,1.0
1056,twerrd,0.0,1.0,1.0
1057,liz_lynch,0.0,1.0,1.0
1058,Sampuu,1.0,0.0,1.0
1059,camnkenziesmum,0.0,1.0,1.0
1060,vampirepeak,1.0,0.0,1.0
1061,NatalieStovall,1.0,0.0,1.0
1062,dindadodudu,0.0,1.0,1.0
1063,kelownagurl,0.0,1.0,1.0
1064,meeraMELODY,0.0,1.0,1.0
1065,mmmich_,0.0,1.0,1.0
1066,marcofrissen,1.0,0.0,1.0
1067,PPMKatie,1.0,0.0,1.0
1068,clem_h,0.0,1.0,1.0
1069,pandamanda93,1.0,0.0,1.0
1070,meganclair,0.0,1.0,1.0
1071,liz,0.0,1.0,1.0
1072,Ashley_Cline,1.0,1.0,2.0
1073,nadia_maulida,1.0,0.0,1.0
1074,baristabitch,0.0,1.0,1.0
1075,commfarmkitchen,0.0,1.0,1.0
1076,linnetwoods,2.0,3.0,5.0
1077,NiiSSii,0.0,1.0,1.0
1078,tweetles,0.0,2.0,2.0
1079,mikeeddie,1.0,0.0,1.0
1080,luscious_loulou,1.0,0.0,1.0
1081,Denissahady,1.0,0.0,1.0
1082,celchin,0.0,1.0,1.0
1083,MelinaPlaza,0.0,2.0,2.0
1084,ValleyGurl,1.0,0.0,1.0
1085,gr_magazine,0.0,1.0,1.0
1086,andrew_mcgowan,0.0,1.0,1.0
1087,nadhiyamali,1.0,1.0,2.0
1088,LyndseyJayne,1.0,0.0,1.0
1089,nowsourcing,1.0,0.0,1.0
1090,neosolrkstr,0.0,2.0,2.0
1091,liz_waller,0.0,1.0,1.0
1092,caseysevenfold,1.0,0.0,1.0
1093,Jae878,1.0,0.0,1.0
1094,SyafiqBarnes,1.0,0.0,1.0
1095,juztinxcore,0.0,1.0,1.0
1096,Trina_Lawrence,1.0,0.0,1.0
1097,meluhhneecando,1.0,0.0,1.0
1098,Hanksclothing,0.0,1.0,1.0
1099,Facenaughty,1.0,0.0,1.0
1100,Adam__Carter,0.0,1.0,1.0
1101,Nikkers,0.0,1.0,1.0
1102,BloodyRoseProd,0.0,1.0,1.0
1103,zparminter,0.0,1.0,1.0
1104,Vivienne_Oxide,1.0,0.0,1.0
1105,spoolimages,1.0,0.0,1.0
1106,ecorrigan,0.0,1.0,1.0
1107,DarkPiano,3.0,2.0,5.0
1108,SarahAndTheShiz,0.0,1.0,1.0
1109,caseorganic,1.0,0.0,1.0
1110,Karenlom,1.0,0.0,1.0
1111,shayylee,1.0,0.0,1.0
1112,WillieCrawford,0.0,2.0,2.0
1113,gazo69,1.0,0.0,1.0
1114,kricket_rc234,1.0,0.0,1.0
1115,cragchris,1.0,0.0,1.0
1116,hopes_embraced,1.0,0.0,1.0
1117,omowrites,0.0,1.0,1.0
1118,svartling,1.0,0.0,1.0
1119,BgirlShorty,0.0,1.0,1.0
1120,DaVincisBlogLog,0.0,1.0,1.0
1121,shades_of_blue,0.0,1.0,1.0
1122,CaitySchagen4,0.0,1.0,1.0
1123,AboutToCr4sh,0.0,1.0,1.0
1124,lablii,1.0,0.0,1.0
1125,rosegarance,1.0,0.0,1.0
1126,Button84,1.0,0.0,1.0
1127,Torawr,0.0,1.0,1.0
1128,BenJam,1.0,0.0,1.0
1129,AceMas21,0.0,1.0,1.0
1130,o18eighteen,1.0,1.0,2.0
1131,ikewii,1.0,0.0,1.0
1132,Ayla_F,0.0,1.0,1.0
1133,EverythingParis,1.0,0.0,1.0
1134,xxmissmcflyxx,0.0,1.0,1.0
1135,california_grl,0.0,1.0,1.0
1136,alvinkeng,1.0,0.0,1.0
1137,caracakesxoxo,1.0,0.0,1.0
1138,JesusShow,1.0,0.0,1.0
1139,mrgarbutt,1.0,0.0,1.0
1140,lengap,0.0,1.0,1.0
1141,SarahJayneTripp,0.0,1.0,1.0
1142,Siobh_D,0.0,1.0,1.0
1143,StDAY,3.0,2.0,5.0
1144,jesseeeeee,1.0,0.0,1.0
1145,mattmbr,0.0,1.0,1.0
1146,ladylogan,0.0,1.0,1.0
1147,kenzies_mommy,0.0,1.0,1.0
1148,Zosie,1.0,0.0,1.0
1149,brownbeansprout,0.0,1.0,1.0
1150,Maxxxpower64,0.0,1.0,1.0
1151,SofaerIMBA,1.0,0.0,1.0
1152,RealDsmiff,0.0,1.0,1.0
1153,monseyjacobs,0.0,1.0,1.0
1154,JennyStarship,0.0,1.0,1.0
1155,Hollehhh,1.0,0.0,1.0
1156,jbrowny,0.0,1.0,1.0
1157,KevinSumang,0.0,1.0,1.0
1158,wafusichrist,0.0,1.0,1.0
1159,ashalenia,0.0,1.0,1.0
1160,xfftl8myheartx,1.0,1.0,2.0
1161,angelkim17,1.0,0.0,1.0
1162,Monitor_Lizard,0.0,1.0,1.0
1163,MedBlogger,1.0,0.0,1.0
1164,Mandazxo,0.0,1.0,1.0
1165,alexgamela,1.0,0.0,1.0
1166,pingpingss,1.0,1.0,2.0
1167,RoseCullenHale,0.0,1.0,1.0
1168,ReaFaceToFace,1.0,0.0,1.0
1169,bex1210,1.0,0.0,1.0
1170,woutervugt,1.0,0.0,1.0
1171,djphrenzy,0.0,1.0,1.0
1172,AtlzFinez,0.0,2.0,2.0
1173,JonWitham,1.0,0.0,1.0
1174,LeahMMonticue,0.0,1.0,1.0
1175,katieoc,0.0,1.0,1.0
1176,senthilnambi,1.0,0.0,1.0
1177,CarolBomb,0.0,1.0,1.0
1178,TopClassJay5,0.0,1.0,1.0
1179,JasonBradbury,1.0,0.0,1.0
1180,annaaa19,2.0,0.0,2.0
1181,Jessicademo,0.0,1.0,1.0
1182,uid0,0.0,1.0,1.0
1183,jasnature,0.0,1.0,1.0
1184,lameymacdonald,0.0,2.0,2.0
1185,paddydee56,0.0,1.0,1.0
1186,tinydancer2396,0.0,1.0,1.0
1187,chaosrules88,1.0,0.0,1.0
1188,gellinacion,1.0,0.0,1.0
1189,vaygezblakk,1.0,0.0,1.0
1190,aaronmterry,1.0,0.0,1.0
1191,DameSmash,0.0,1.0,1.0
1192,gannet_guts,0.0,1.0,1.0
1193,Cristin_M,1.0,0.0,1.0
1194,Mzmarymare,1.0,0.0,1.0
1195,BEAUTIFULL308,0.0,1.0,1.0
1196,FossesFollie,1.0,0.0,1.0
1197,ggs_closet,0.0,1.0,1.0
1198,mcwneks,1.0,0.0,1.0
1199,charlief,1.0,0.0,1.0
1200,chamiechamie,0.0,1.0,1.0
1201,heykim,1.0,1.0,2.0
1202,hannahbeex,1.0,0.0,1.0
1203,reese,0.0,1.0,1.0
1204,Pikkiboo,0.0,1.0,1.0
1205,danahalsubagha,0.0,1.0,1.0
1206,linuxkg100,1.0,0.0,1.0
1207,odosbucket,0.0,1.0,1.0
1208,reillyfies,1.0,0.0,1.0
1209,jessicadickie,0.0,1.0,1.0
1210,debbieseraphina,1.0,0.0,1.0
1211,Maya84i,1.0,0.0,1.0
1212,Marrick92,0.0,1.0,1.0
1213,silkyninja,0.0,1.0,1.0
1214,SooSpecial,1.0,0.0,1.0
1215,docmurdock,0.0,1.0,1.0
1216,mandiebear,0.0,1.0,1.0
1217,JennFowler,0.0,1.0,1.0
1218,AussieChick90,0.0,1.0,1.0
1219,Kelliekk,1.0,1.0,2.0
1220,becauseineedto,0.0,1.0,1.0
1221,Wrathchild27,1.0,0.0,1.0
1222,anyuhh,1.0,0.0,1.0
1223,deborahcrooks,0.0,1.0,1.0
1224,kikithegirl2012,0.0,1.0,1.0
1225,xshelby320,0.0,1.0,1.0
1226,juanguiano,0.0,1.0,1.0
1227,HOTTVampChick,1.0,0.0,1.0
1228,lizwoolly,0.0,1.0,1.0
1229,metagaming,2.0,0.0,2.0
1230,alla_timas,0.0,1.0,1.0
1231,tweeteradder6,1.0,2.0,3.0
1232,liinn,0.0,1.0,1.0
1233,Goshwowgemma,1.0,0.0,1.0
1234,bobgaron,0.0,1.0,1.0
1235,Rikki_ND,0.0,1.0,1.0
1236,GlynBarker,0.0,1.0,1.0
1237,MandyBookLover,1.0,0.0,1.0
1238,ilhabela,0.0,1.0,1.0
1239,iamajeanius,1.0,0.0,1.0
1240,Lauren122484,0.0,1.0,1.0
1241,erasplaza,0.0,1.0,1.0
1242,diiihazevedo,0.0,1.0,1.0
1243,cameronasa,0.0,1.0,1.0
1244,parabolic_z,0.0,1.0,1.0
1245,wd8,0.0,1.0,1.0
1246,susieblues,0.0,1.0,1.0
1247,cosmicblaze,0.0,1.0,1.0
1248,casealase,0.0,1.0,1.0
1249,mean_b,0.0,1.0,1.0
1250,hitthosekeys,1.0,0.0,1.0
1251,THincAboutIT,0.0,1.0,1.0
1252,JenClash,0.0,1.0,1.0
1253,alex_mccoy,0.0,1.0,1.0
1254,karral4,1.0,0.0,1.0
1255,evannied,0.0,1.0,1.0
1256,skateforjake,0.0,1.0,1.0
1257,stinzitas,1.0,0.0,1.0
1258,Ascendedsoul,1.0,0.0,1.0
1259,istibe,0.0,1.0,1.0
1260,Xboxking,0.0,1.0,1.0
1261,yagraphic,1.0,0.0,1.0
1262,lisbeet,1.0,0.0,1.0
1263,george_brough,1.0,0.0,1.0
1264,PlayboyManager,1.0,0.0,1.0
1265,amandatumulty,0.0,1.0,1.0
1266,PegasusAngel,0.0,1.0,1.0
1267,niikamonroee,0.0,1.0,1.0
1268,lauralawrah,1.0,0.0,1.0
1269,nanyloah,0.0,1.0,1.0
1270,huijuntan,1.0,0.0,1.0
1271,steveswinsburg,0.0,1.0,1.0
1272,TaylorHyatt,0.0,1.0,1.0
1273,NancyLouiseII,0.0,1.0,1.0
1274,macbookair15,0.0,2.0,2.0
1275,zanderjaymz,0.0,1.0,1.0
1276,xxKarlHenrikxx,1.0,0.0,1.0
1277,jeremymeyers,1.0,0.0,1.0
1278,prdmomy7,0.0,1.0,1.0
1279,brykins,0.0,1.0,1.0
1280,luthfandesmono,1.0,0.0,1.0
1281,sammymandik,0.0,1.0,1.0
1282,juliaamariee,0.0,1.0,1.0
1283,st_shockhorror,1.0,0.0,1.0
1284,vlsmith,0.0,1.0,1.0
1285,kelleyonline,0.0,1.0,1.0
1286,sissyto4,0.0,1.0,1.0
1287,jessica_m_j,2.0,0.0,2.0
1288,Ashleighmariie,1.0,0.0,1.0
1289,michellecpa,0.0,2.0,2.0
1290,karensugarpants,0.0,1.0,1.0
1291,drawab,1.0,0.0,1.0
1292,Despard,1.0,0.0,1.0
1293,brojoghost,0.0,1.0,1.0
1294,eldipablo,0.0,1.0,1.0
1295,laurax4trees,0.0,1.0,1.0
1296,ZeJuria,0.0,1.0,1.0
1297,FridgeGargoyle,0.0,1.0,1.0
1298,ellikadan2x,1.0,0.0,1.0
1299,latissah,1.0,0.0,1.0
1300,Lidomaggie510,0.0,1.0,1.0
1301,traceydukes,0.0,1.0,1.0
1302,mayi16,0.0,1.0,1.0
1303,youngnik718,1.0,2.0,3.0
1304,AssetsHKG,1.0,0.0,1.0
1305,WayneLiew,0.0,1.0,1.0
1306,bobe10er,0.0,1.0,1.0
1307,rwbeagle,1.0,0.0,1.0
1308,mizsedz,0.0,1.0,1.0
1309,GermanAnvil,1.0,0.0,1.0
1310,stephy,0.0,1.0,1.0
1311,geeisthenewcool,0.0,2.0,2.0
1312,imStephish,0.0,1.0,1.0
1313,dcholland,3.0,0.0,3.0
1314,runneyrani,1.0,0.0,1.0
1315,simplyshannon,1.0,0.0,1.0
1316,OHMYDAYSitsHayz,0.0,1.0,1.0
1317,sejlaaa,0.0,1.0,1.0
